ticker
AAWW
ABT
ACCO
ACHC
ACIW
ACM
ADM
AEP
AES
AGCO
AIMC
AIN
AL
ALB
ALE
ALG
ALGT
ALK
ALKS
AMGN
AMKR
AMRC
AMZN
AN
ANDE
APD
APH
ARC
ARCB
ARLP
ARTNA
ARW
ATI
ATR
ATRO
ATSG
AVA
AVT
AVY
AWI
AWK
AWR
B
BAH
BBGI
BC
BCO
BCOR
BCPC
BFAM
BG
BGS
IBM
IMKTA
INFU
INGR
INT
IP
ITRI
JAZZ
JBLU
JBT
JCI
JNJ
K
KALU
KAR
KMI
KO
KOS
KRO
KTOS
LAD
LBTYA
LBTYK
LCUT
LEG
LFUS
LIN
LINC
LLY
LSTR
LUV
LVS
LXU
MAN
MATW
MATX
MD
BLDR
BLKB
BLMN
BR
BWXT
BZH
CAT
CBT
CBZ
CCK
CCRN
CDE
CE
CECO
CENT
CENTA
CEQP
CHDN
CLH
CMCO
CMCSA
CMS
CNC
CNK
CNMD
CNP
CNSL
CNX
COKE
COP
CPK
CRL
MDC
MDLZ
MDU
MGEE
MHK
MHO
MLM
MNRO
MNTX
MOS
MPC
MPLX
MRC
MRK
MSA
MSEX
MSFT
MTD
MTH
MTSI
MTW
MTX
MUR
MUSA
NBR
NCLH
NEE
NEO
NEP
NGVC
NI
NJR
NNBR
NPO
NRP
NS
NSC
NXST
OI
OLN
ON
ORA
ORN
OTEX
CSGS
CSV
CVX
CWT
D
DAL
DAR
DCO
DGX
DHI
DIS
DISH
DIT
DK
DLA
DLX
DOOR
DTE
DUK
DVA
DXPE
DXYN
ED
EIX
EMR
ENLC
ENS
EOG
EQT
ET
ETN
ETR
EVC
EVTC
EXC
EXP
FCFS
PAA
PAG
PBF
PBH
PEG
PEP
PFE
PG
PHM
PHX
PKG
PLPC
PLXS
PNM
PNR
PNW
POOL
POST
PPG
PRIM
PRMW
PSX
PTSI
QUAD
R
RCII
RCL
RICK
RIG
RMD
RRC
RSG
RUSHA
RUSHB
SAH
SALM
SATS
SCI
FE
FET
FIS
FISV
FIVN
FLEX
FLL
FLR
FLS
FLT
FMC
G
GATX
GE
GEL
GFF
GILD
GLP
GLT
GNRC
GPI
GPK
GPRE
GVA
GWW
H
HA
HAE
HBI
HEES
HEP
HES
HL
HLX
HNI
HOLX
HON
HSC
HSIC
HSY
HUN
HURN
HXL
HZNP
IART
SEM
SENEA
SFM
SGC
SJI
SJW
SKYW
SLB
SLCA
SLGN
SM
SMG
SMLP
SO
SON
SP
SPR
SPXC
SRCL
SRE
SSNC
SSP
ST
STLD
STX
SUN
SWX
SXC
SXT
SYK
SYPR
T
TAST
TDC
TDS
TDY
TEL
TEX
TFX
TGNA
THC
THR
THS
TILE
TMHC
TMO
TMUS
TPC
TPH
TRGP
TRMB
TRN
TROX
TRS
TRTN
TSN
TTEK
TWI
TXT
UAL
UCTT
UGI
UHAL
UHS
UNH
UNP
UPS
URI
USAP
UTL
VAC
VHI
VLO
VMI
VSH
VZ
WAB
WEC
WEN
WES
WEX
WM
WMB
WTS
WWW
X
XRAY
XRX
YORW
ZBH
