ticker
AAWW
ABT
ACCO
ACHC
ACIW
ACM
ACU
ADM
AEP
AES
AGCO
AIMC
AIN
AL
ALB
ALCO
ALE
ALG
ALGT
ALK
ALKS
AMGN
AMKR
AMOT
AMRC
AMZN
AN
ANDE
APD
APH
ARC
ARCB
ARLP
ARMK
ARTNA
ARW
ATI
ATR
ATRO
ATSG
AVA
AVT
AVY
AWI
AWK
AWR
B
BAH
BBGI
BC
BCO
BCOR
BCPC
BDL
BELFB
BFAM
BG
BGS
IBM
IBP
III
IMKTA
INFU
INGR
INT
IP
ITGR
ITRI
JAZZ
JBLU
JBT
JCI
JNJ
K
KALU
KAR
KMI
KO
KOS
KRO
KTOS
LAD
LBTYA
LBTYK
LCUT
LEG
LFUS
LIN
LINC
LLY
LSTR
LUV
LVS
LXU
MAN
MATW
MATX
MCHP
MD
BKD
BLDR
BLKB
BLMN
BR
BWXT
BZH
CAPL
CAT
CBT
CBZ
CCK
CCRN
CCS
CDE
CDW
CE
CECO
CENT
CENTA
CEQP
CHDN
CLH
CMCO
CMCSA
CMS
CNC
CNK
CNMD
CNP
CNSL
CNTY
CNX
COKE
COP
CPK
CRL
MDC
MDLZ
MDU
MGEE
MGM
MHK
MHO
MLM
MMSI
MNRO
MNTX
MOS
MPC
MPLX
MRC
MRK
MSA
MSEX
MSFT
MTD
MTH
MTSI
MTW
MTX
MTZ
MUR
MUSA
NBR
NCLH
NDLS
NEE
NEO
NEP
NGL
NGVC
NI
NJR
NNBR
NPO
NRP
NS
NSC
NUS
NXST
OI
OLN
ON
ORA
ORN
OTEX
CSGS
CSV
CVEO
CVX
CWT
CYAN
D
DAL
DAR
DCO
DGX
DHI
DIS
DISH
DIT
DK
DLA
DLX
DOOR
DTE
DUK
DVA
DXPE
DXYN
ED
EGLE
EIX
EMR
ENLC
ENS
EOG
EPD
EQT
ET
ETN
ETR
EVC
EVTC
EXC
EXP
FCFS
FCX
OTTR
PAA
PAG
PAGP
PARR
PBF
PBH
PEG
PEP
PFE
PG
PHM
PHX
PKG
PKOH
PLPC
PLXS
PNM
PNR
PNW
POOL
POST
PPG
PRIM
PRMW
PSX
PTSI
QUAD
R
RCII
RCL
RDI
RICK
RIG
RMD
RRC
RRGB
RSG
RUSHA
RUSHB
SAH
SALM
SATS
SCI
FE
FET
FIS
FISV
FIVN
FLEX
FLL
FLO
FLR
FLS
FLT
FMC
G
GATX
GE
GEL
GFF
GILD
GLP
GLT
GNRC
GPI
GPK
GPRE
GVA
GWW
H
HA
HAE
HBI
HEES
HEP
HES
HL
HLX
HNI
HOLX
HON
HSC
HSIC
HSY
HUN
HURN
HXL
HZNP
IART
SDPI
SEM
SENEA
SFM
SGC
SJI
SJW
SKYW
SLB
SLCA
SLGN
SM
SMG
SMLP
SO
SON
SP
SPR
SPTN
SPXC
SRCL
SRE
SRI
SSNC
SSP
ST
STKL
STKS
STLD
STX
SUN
SWX
SXC
SXT
SYK
SYPR
T
TAST
TDC
TDS
TDY
TEL
TEX
TFX
TGNA
THC
THR
THS
TILE
TKR
TMHC
TMO
TMUS
TPC
TPH
TRGP
TRMB
TRN
TRNS
TROX
TRS
TRTN
TSE
TSN
TTEC
TTEK
TTI
TWI
TXT
UAL
UCTT
UGI
UHAL
UHS
UNH
UNP
UPS
URI
USAP
UTL
VAC
VHI
VLO
VMI
VSAT
VSH
VZ
WAB
WDC
WEC
WEN
WES
WEX
WM
WMB
WTS
WWW
X
XRAY
XRX
YORW
ZBH
